"geoid","geolevel","year","education_score","education_rnk","education_state_rnk"
"86000US14511","zcta","2019","118.39","83.8202","71.9565"
"86000US14512","zcta","2019","108.92","69.2434","52.205"
"86000US14513","zcta","2019","95.5","38.4332","21.4286"
"86000US14514","zcta","2019","122.63","88.2542","78.3851"
"86000US14516","zcta","2019","92.73","32.3328","17.0807"
"86000US14517","zcta","2019","98.82","46.2336","28.3851"
"86000US14519","zcta","2019","113.18","76.7895","61.9565"
"86000US01452","zcta","2019","114.45","78.6768","32.5349"
"86000US14521","zcta","2019","89.23","25.64","12.236"
"86000US14522","zcta","2019","103.23","56.9186","38.4161"
"86000US14525","zcta","2019","110.03","71.5156","55.0621"
"86000US14526","zcta","2019","126.62","91.5972","84.4099"
"86000US14527","zcta","2019","79.63","12.6125","4.2857"
"86000US14529","zcta","2019","110.7","72.7169","56.7702"
"86000US01453","zcta","2019","104.33","59.5656","15.3693"
"86000US14530","zcta","2019","93.03","32.895","17.5776"
"86000US14532","zcta","2019","106.95","65.2946","46.7702"
"86000US14533","zcta","2019","90.8","28.5112","14.5963"
"86000US14534","zcta","2019","138.44","97.6642","94.6273"
"86000US14536","zcta","2019","98.01","44.2626","26.8012"
"86000US14537","zcta","2019","118.25","83.6496","71.677"
"86000US14539","zcta","2019",NA,NA,NA
"86000US14541","zcta","2019",NA,NA,NA
"86000US14542","zcta","2019",NA,NA,NA
"86000US14543","zcta","2019","125.78","90.9648","83.0435"
"86000US14544","zcta","2019","89.68","26.4097","13.0435"
"86000US14545","zcta","2019","93.43","33.7316","18.1366"
"86000US14546","zcta","2019","113.8","77.7633","63.2298"
"86000US14548","zcta","2019","102.54","55.2522","36.8012"
"86000US14549","zcta","2019",NA,NA,NA
"86000US14550","zcta","2019","85.77","20.1252","8.4783"
"86000US14551","zcta","2019","88.59","24.5758","10.9938"
"86000US14555","zcta","2019",NA,NA,NA
"86000US14559","zcta","2019","117.71","82.9602","70.1863"
"86000US14560","zcta","2019","103.03","56.4602","38.0745"
"86000US14561","zcta","2019","105.6","62.3532","44.2236"
"86000US14564","zcta","2019","135.05","96.3692","92.3602"
"86000US14568","zcta","2019","115.16","79.5737","65.7143"
"86000US14569","zcta","2019","104.85","60.7603","42.0497"
"86000US14571","zcta","2019","76.08","9.6209","3.2298"
"86000US14572","zcta","2019","94.68","36.5091","20.2484"
"86000US14580","zcta","2019","124.32","89.8705","81.2422"
"86000US14585","zcta","2019",NA,NA,NA
"86000US14586","zcta","2019","119.17","84.8375","73.354"
"86000US14588","zcta","2019",NA,NA,NA
"86000US14589","zcta","2019","99.88","48.8706","30.559"
"86000US14590","zcta","2019","84.74","18.6996","7.3913"
"86000US14591","zcta","2019","102.39","54.8874","36.3975"
"86000US14592","zcta","2019",NA,NA,NA
"86000US01460","zcta","2019","137.12","97.2125","84.4311"
"86000US14604","zcta","2019","113.56","77.4153","62.6398"
"86000US14605","zcta","2019","70.89","6.3983","1.7391"
"86000US14606","zcta","2019","88.04","23.7894","10.559"
"86000US14607","zcta","2019","130.82","94.2844","88.4472"
"86000US14608","zcta","2019","80.63","13.6265","4.9068"
"86000US14609","zcta","2019","97.59","43.2286","25.7453"
"86000US14610","zcta","2019","131.73","94.8566","89.6894"
"86000US14611","zcta","2019","78.91","11.9466","3.9752"
"86000US14612","zcta","2019","111.6","74.2563","58.3851"
"86000US14613","zcta","2019","72.78","7.4223","2.1739"
"86000US14614","zcta","2019",NA,NA,NA
"86000US14615","zcta","2019","100.23","49.8277","31.7391"
"86000US14616","zcta","2019","101.46","52.7022","34.472"
"86000US14617","zcta","2019","123.64","89.1811","79.8758"
"86000US14618","zcta","2019","140.19","98.0892","95.4037"
"86000US14619","zcta","2019","96.34","40.3708","23.1056"
"86000US01462","zcta","2019","122.5","88.1505","52.2954"
"86000US14620","zcta","2019","121.16","86.9424","76.4596"
"86000US14621","zcta","2019","71","6.4485","1.8012"
"86000US14622","zcta","2019","108.42","68.2897","51.1801"
"86000US14623","zcta","2019","110.75","72.8307","57.0807"
"86000US14624","zcta","2019","114.41","78.63","64.5342"
"86000US14625","zcta","2019","128.68","93.0696","86.7702"
"86000US14626","zcta","2019","109.12","69.6918","52.7329"
"86000US14627","zcta","2019",NA,NA,NA
"86000US01463","zcta","2019","129.42","93.4645","70.2595"
"86000US01464","zcta","2019","111.98","74.9322","27.5449"
"86000US01467","zcta","2019","122.95","88.5855","53.8922"
"86000US01468","zcta","2019","110.72","72.7537","24.5509"
"86000US01469","zcta","2019","125.13","90.4862","60.2794"
"86000US14701","zcta","2019","97.29","42.5493","25.3416"
"86000US14706","zcta","2019","109.42","70.3912","53.6025"
"86000US14707","zcta","2019","87.78","23.3377","10.3106"
"86000US14708","zcta","2019","104.96","61.0247","42.4534"
"86000US14709","zcta","2019","101.69","53.2677","35.2484"
"86000US14710","zcta","2019","100.1","49.4261","31.2733"
"86000US14711","zcta","2019","91.2","29.2675","15.2795"
"86000US14712","zcta","2019","116.27","81.0729","67.6708"
"86000US14714","zcta","2019","74.21","8.2656","2.5466"
"86000US14715","zcta","2019","86.36","21.022","8.7578"
"86000US14716","zcta","2019","85.63","19.8876","8.323"
"86000US14717","zcta","2019","118.04","83.3718","71.1801"
"86000US14718","zcta","2019","110","71.4219","54.9379"
"86000US14719","zcta","2019","95.7","38.8482","21.8944"
"86000US14720","zcta","2019","83.99","17.7392","6.9565"
"86000US14721","zcta","2019","101.9","53.7563","35.6522"
"86000US14722","zcta","2019",NA,NA,NA
"86000US14723","zcta","2019","103.55","57.6415","39.441"
"86000US14724","zcta","2019","74.94","8.8177","2.9193"
"86000US14726","zcta","2019","30.95","0.4919","0.0621"
"86000US14727","zcta","2019","97.78","43.6569","26.1801"
"86000US14728","zcta","2019","96.83","41.4985","24.1304"
"86000US14729","zcta","2019","106.07","63.424","45.2484"
"86000US01473","zcta","2019","127.79","92.4773","66.8663"
"86000US14731","zcta","2019","117.05","82.0701","69.0062"
"86000US14732","zcta","2019","85.46","19.6399","7.9503"
"86000US14733","zcta","2019","91.6","30.0673","15.6832"
"86000US14735","zcta","2019","80.55","13.5328","4.8137"
"86000US14736","zcta","2019","107.44","66.3521","48.2298"
"86000US14737","zcta","2019","91.31","29.475","15.4037"
"86000US14738","zcta","2019","96.19","39.9759","22.7329"
"86000US14739","zcta","2019","87.26","22.4509","9.5963"
"86000US01474","zcta","2019","123.42","88.9469","54.6906"
"86000US14740","zcta","2019","86.76","21.6578","9.2236"
"86000US14741","zcta","2019","96.29","40.2369","23.0435"
"86000US14742","zcta","2019",NA,NA,NA
"86000US14743","zcta","2019","96.21","40.0228","22.8261"
"86000US14744","zcta","2019",NA,NA,NA
"86000US14747","zcta","2019","93.26","33.3467","18.0124"
"86000US14748","zcta","2019","74.88","8.7809","2.8571"
"86000US01475","zcta","2019","110.07","71.6193","23.7525"
"86000US14750","zcta","2019","116.04","80.7717","67.0807"
"86000US14752","zcta","2019","72.9","7.4992","2.236"
"86000US14753","zcta","2019","94.6","36.3551","19.9379"
"86000US14754","zcta","2019","91.38","29.5854","15.4658"
"86000US14755","zcta","2019","91.89","30.6161","16.087"
"86000US14756","zcta","2019",NA,NA,NA
"86000US14757","zcta","2019","101.76","53.4217","35.528"
"86000US14760","zcta","2019","102.57","55.3291","36.9565"
"86000US14767","zcta","2019","65.22","4.2533","1.0559"
"86000US14769","zcta","2019","88.73","24.7599","11.1801"
"86000US14770","zcta","2019","102.16","54.3453","36.1801"
"86000US14772","zcta","2019","94.81","36.8136","20.4348"
"86000US14774","zcta","2019",NA,NA,NA
"86000US14775","zcta","2019","84.59","18.5189","7.2671"
"86000US14777","zcta","2019","77.68","10.8088","3.4783"
"86000US14778","zcta","2019",NA,NA,NA
"86000US14779","zcta","2019","90.04","27.0756","13.7267"
"86000US14781","zcta","2019","80.78","13.7637","4.9689"
"86000US14782","zcta","2019","83.03","16.5512","6.3354"
"86000US14783","zcta","2019","83.96","17.7024","6.8323"
"86000US14784","zcta","2019","105.35","61.8244","43.4161"
"86000US14787","zcta","2019","98.14","44.5605","27.0807"
"86000US14788","zcta","2019",NA,NA,NA
"86000US14801","zcta","2019","86.73","21.6009","9.1304"
"86000US14802","zcta","2019",NA,NA,NA
"86000US14803","zcta","2019","123.73","89.2681","80.0621"
"86000US14804","zcta","2019","105.95","63.076","44.7826"
"86000US14805","zcta","2019","107.14","65.6895","47.4534"
"86000US14806","zcta","2019","90.88","28.6517","14.7205"
"86000US14807","zcta","2019","102.55","55.2756","36.8944"
"86000US14808","zcta","2019","94.49","36.1276","19.8137"
"86000US14809","zcta","2019","94.23","35.4817","19.441"
"86000US14810","zcta","2019","93.77","34.4477","18.6335"
"86000US14812","zcta","2019","99.72","48.449","30.1242"
"86000US14813","zcta","2019","102.46","55.0547","36.4907"
"86000US14814","zcta","2019","122.51","88.1638","78.1988"
"86000US14815","zcta","2019","103.61","57.8054","39.7826"
"86000US14816","zcta","2019","95.32","38.0116","21.118"
"86000US14817","zcta","2019","120","85.7678","74.9068"
"86000US14818","zcta","2019","116.03","80.7549","67.0186"
"86000US14819","zcta","2019","76.53","9.9588","3.323"
"86000US14820","zcta","2019","76.53","9.9588","3.323"
"86000US14821","zcta","2019","107.13","65.6594","47.3913"
"86000US14822","zcta","2019","95.85","39.1962","22.1739"
"86000US14823","zcta","2019","97.1","42.1109","24.6894"
"86000US14824","zcta","2019","94.46","36.0406","19.6894"
"86000US14825","zcta","2019","97.99","44.2057","26.7081"
"86000US14826","zcta","2019","93.91","34.7857","18.8199"
"86000US14827","zcta","2019","112.99","76.5218","61.6149"
"86000US14830","zcta","2019","110.38","72.1581","55.7764"
"86000US14836","zcta","2019","108.92","69.2434","52.205"
"86000US14837","zcta","2019","80.43","13.3989","4.6584"
"86000US14838","zcta","2019","102.75","55.7708","37.3913"
"86000US14839","zcta","2019","86.47","21.1793","8.8509"
"86000US14840","zcta","2019","106.97","65.3315","46.9565"
"86000US14841","zcta","2019","107.8","67.0682","49.1304"
"86000US14842","zcta","2019","30.37","0.4785","0"
"86000US14843","zcta","2019","95.59","38.6374","21.6149"
"86000US14845","zcta","2019","110.64","72.6132","56.6149"
"86000US14846","zcta","2019","92.22","31.3088","16.3975"
"86000US14847","zcta","2019","98.36","45.1427","27.764"
"86000US14850","zcta","2019","131.85","94.9369","89.8137"
"86000US14853","zcta","2019",NA,NA,NA
"86000US14854","zcta","2019",NA,NA,NA
"86000US14855","zcta","2019","73.07","7.5829","2.3292"
"86000US14856","zcta","2019","71.36","6.666","1.9876"
"86000US14858","zcta","2019","106.33","63.9728","45.528"
"86000US14859","zcta","2019","90.28","27.4939","14.0373"
"86000US14860","zcta","2019","94.12","35.2675","19.0994"
"86000US14861","zcta","2019","92.43","31.6668","16.7391"
"86000US14864","zcta","2019","110.07","71.6193","55.2174"
"86000US14865","zcta","2019","95.13","37.5498","20.7453"
"86000US14867","zcta","2019","106.78","64.9567","46.4596"
"86000US14869","zcta","2019","110.53","72.389","56.3665"
"86000US14870","zcta","2019","117.84","83.0907","70.4348"
"86000US14871","zcta","2019","101.67","53.2175","35.0311"
"86000US14872","zcta","2019","98.29","44.9219","27.3913"
"86000US14873","zcta","2019","90.7","28.2769","14.5342"
"86000US14874","zcta","2019","115.79","80.4672","66.5839"
"86000US14877","zcta","2019","107.2","65.7799","47.6398"
"86000US14878","zcta","2019","96.96","41.7595","24.3478"
"86000US14879","zcta","2019","98.62","45.7953","28.1056"
"86000US14880","zcta","2019","99.99","49.1785","30.9006"
"86000US14881","zcta","2019",NA,NA,NA
"86000US14882","zcta","2019","130.06","93.8192","87.7019"
"86000US14883","zcta","2019","97.73","43.5331","26.0248"
"86000US14884","zcta","2019","110.94","73.1854","57.4534"
"86000US14885","zcta","2019","80.8","13.7904","5.0311"
"86000US14886","zcta","2019","121.15","86.9357","76.3354"
"86000US14889","zcta","2019","100.13","49.5098","31.3665"
"86000US14891","zcta","2019","98.41","45.2699","27.8571"
"86000US14892","zcta","2019","101.49","52.7825","34.5963"
"86000US14893","zcta","2019",NA,NA,NA
"86000US14894","zcta","2019","99.25","47.2744","29.2547"
"86000US14895","zcta","2019","99.87","48.8438","30.4969"
"86000US14897","zcta","2019","95.17","37.6368","20.9317"
"86000US14898","zcta","2019","74.95","8.8244","2.9814"
"86000US14901","zcta","2019","82.63","16.0124","6.0248"
"86000US14903","zcta","2019","105.2","61.5065","42.9193"
"86000US14904","zcta","2019","98.31","44.9854","27.5466"
"86000US14905","zcta","2019","108.18","67.8111","50.4969"
"86000US15001","zcta","2019","108.55","68.5607","66.2755"
"86000US15003","zcta","2019","108.99","69.4308","67.2637"
"86000US15004","zcta","2019","83.21","16.7687","8.1223"
"86000US15005","zcta","2019","117.45","82.6423","83.1069"
"86000US15006","zcta","2019","108.46","68.3934","65.9049"
"86000US15007","zcta","2019",NA,NA,NA
"86000US15009","zcta","2019","119.05","84.6769","85.3613"
"86000US01501","zcta","2019","124.57","90.0479","58.483"
"86000US15010","zcta","2019","107.42","66.2919","63.4342"
"86000US15012","zcta","2019","116.76","81.6618","82.0877"
"86000US15014","zcta","2019","109.32","70.1536","67.8196"
"86000US15015","zcta","2019","128.02","92.6246","92.7116"
"86000US15017","zcta","2019","118.16","83.5291","84.2804"
"86000US15018","zcta","2019","93.68","34.2369","24.6448"
"86000US15019","zcta","2019","112.05","75.0326","73.6257"
"86000US15020","zcta","2019","111.79","74.6277","73.4404"
"86000US15021","zcta","2019","98.64","45.8555","36.5967"
"86000US15022","zcta","2019","105.51","62.1524","57.9061"
"86000US15024","zcta","2019","119.41","85.1822","86.1643"
"86000US15025","zcta","2019","115.97","80.6746","80.6053"
"86000US15026","zcta","2019","107.83","67.1385","64.7004"
"86000US15027","zcta","2019","116.58","81.4845","81.8406"
"86000US15028","zcta","2019","99.9","48.9174","41.1983"
"86000US01503","zcta","2019","118.35","83.7834","41.6168"
"86000US15030","zcta","2019","106.47","64.2472","60.6238"
"86000US15031","zcta","2019","92.91","32.6841","21.958"
"86000US15033","zcta","2019","91.56","29.9803","18.7153"
"86000US15034","zcta","2019","106.47","64.2472","60.6238"
"86000US15035","zcta","2019","116.36","81.1967","81.4392"
"86000US15037","zcta","2019","114.94","79.2959","78.8758"
"86000US15038","zcta","2019","128.25","92.7818","92.8968"
"86000US01504","zcta","2019","122.89","88.5119","53.6926"
"86000US15042","zcta","2019","114.9","79.2524","78.7523"
"86000US15043","zcta","2019","112.23","75.2803","73.9654"
"86000US15044","zcta","2019","133.58","95.7501","96.1087"
"86000US15045","zcta","2019","106.86","65.1541","61.7048"
"86000US15046","zcta","2019","109.21","69.8625","67.6035"
"86000US15047","zcta","2019",NA,NA,NA
"86000US15049","zcta","2019","103.27","57.0291","51.5133"
"86000US01505","zcta","2019","128.93","93.1968","68.4631"
"86000US15050","zcta","2019","114.21","78.302","77.7023"
"86000US15051","zcta","2019","122.39","88.0936","89.1909"
"86000US15052","zcta","2019","101.22","52.1065","44.8734"
"86000US15053","zcta","2019",NA,NA,NA
"86000US15054","zcta","2019","89.81","26.6339","15.7505"
"86000US15055","zcta","2019",NA,NA,NA
"86000US15056","zcta","2019","101.22","52.1065","44.8734"
"86000US15057","zcta","2019","117.53","82.7494","83.323"
"86000US15059","zcta","2019","98.64","45.8555","36.5967"
"86000US01506","zcta","2019","116.88","81.8358","37.1257"
"86000US15060","zcta","2019","123.18","88.7729","89.9321"
"86000US15061","zcta","2019","110.37","72.1447","70.8153"
"86000US15062","zcta","2019","102.88","56.1256","50.7103"
"86000US15063","zcta","2019","105.33","61.7776","57.3811"
"86000US15064","zcta","2019","104.65","60.2617","55.3428"
"86000US15065","zcta","2019","102.22","54.5226","48.7029"
"86000US15066","zcta","2019","104.5","59.9237","55.0031"
"86000US15067","zcta","2019","95.14","37.5765","27.5479"
"86000US15068","zcta","2019","106.45","64.197","60.4694"
"86000US01507","zcta","2019","124.8","90.2286","59.2814"
"86000US15071","zcta","2019","121.37","87.1566","87.8938"
"86000US15072","zcta","2019",NA,NA,NA
"86000US15074","zcta","2019","101.85","53.6358","47.622"
"86000US15075","zcta","2019","102.09","54.1813","48.1161"
"86000US15076","zcta","2019","103.44","57.3905","51.9456"
"86000US15077","zcta","2019","126.58","91.5504","91.9086"
"86000US15078","zcta","2019","70.77","6.318","3.5825"
"86000US15081","zcta","2019","101.27","52.2638","45.3366"
"86000US15082","zcta","2019","68.97","5.5751","3.2736"
"86000US15083","zcta","2019","97.54","43.1215","33.8481"
"86000US15084","zcta","2019","103.69","57.9828","52.8721"
"86000US15085","zcta","2019","116.54","81.4242","81.5936"
"86000US15086","zcta","2019","119.53","85.3228","86.3496"
"86000US15087","zcta","2019","106","63.2132","59.0488"
"86000US15088","zcta","2019","95.94","39.4104","29.8332"
"86000US15089","zcta","2019","102.71","55.6236","50.1544"
"86000US15090","zcta","2019","137.26","97.2727","97.7146"
"86000US01510","zcta","2019","105.43","61.9918","16.6667"
"86000US15101","zcta","2019","126.72","91.6809","91.9704"
"86000US15102","zcta","2019","122.55","88.2006","89.3144"
"86000US15104","zcta","2019","93.37","33.5977","23.286"
"86000US15106","zcta","2019","115.99","80.7148","80.7906"
"86000US15108","zcta","2019","123.51","89.0306","90.0556"
"86000US15110","zcta","2019","86.79","21.718","11.5503"
"86000US15112","zcta","2019","110.54","72.4124","71.155"
"86000US15116","zcta","2019","123.87","89.3987","90.488"
"86000US15120","zcta","2019","109.76","70.9868","68.9314"
"86000US15122","zcta","2019","107.78","67.0448","64.546"
"86000US15126","zcta","2019","118.59","84.1114","84.8054"
"86000US15129","zcta","2019","116.55","81.4343","81.6862"
"86000US15131","zcta","2019","110.71","72.7337","71.5256"
"86000US15132","zcta","2019","93.4","33.678","23.533"
"86000US15133","zcta","2019","114.1","78.1481","77.3935"
"86000US15135","zcta","2019","113.86","77.8336","77.0229"
"86000US15136","zcta","2019","113.95","77.9607","77.0846"
